Article,Topic,Legitimacy
لم يقل الغنوشي إنّ كل من يشارك في الاستشارة الإلكترونية إرهابي وخائن للوطن,سياسة,زائف
لا صحة لخبر مغادرة الرئيس الأوكراني العاصمة كييف,سياسة,زائف
الصورة مفبركة وليست للقاء جمع الزبيدي وأحمد علي عبد الله صالح,سياسة,زائف
تصريح مفبرك منسوب لنائب رئيس البنك الدولي عن دور قطر في الاقتصاد التونسي,سياسة,زائف
لا صحة لخبر استقالة وزير الخارجية التونسي من منصبه,سياسة,زائف
الغنوشي لم يدعُ إلى عصيان مدني في تونس,سياسة,زائف
جميلة كسيكسي لم تُصرّح بأنّ البرلمان التونسي سينعقد في 5 فبراير لعزل الرئيس,سياسة,زائف
لا صحة لخبر وضع راشد الغنوشي تحت الإقامة الجبرية,سياسة,زائف
الدكتوراه الفخرية التي أسندتها جامعة إيطالية لقيس سعيّد لم تُسحب,سياسة,زائف
مالي لم تُصدر بيانًا يتضمّن بنودًا سياديّة ضد فرنسا,سياسة,زائف
الرئاسة التونسية لم تعلن تعيين مروى جبو خلفًا لمديرة الديوان المستقيلة,سياسة,زائف
الجهاد الإسلامي نظّمت المسيرة المؤيدة للحوثيين في غزة وليست حركة حماس,سياسة,زائف
الصورة مفبركة وليست لتكريم جون ماكين عنصرًا في تنظيم داعش,سياسة,زائف
الأمم المتحدة تنفي طرح بعثتها في السودان مبادرة من أربع نقاط,سياسة,زائف
لم يصدر سبر آراء حديث يرفض فيه 90 من التونسيين الاستشارة الإلكترونية,سياسة,زائف
لم يقل يوسف بوزاخر إنّه لن يرضخ لقيس سعيد ومراسيمه الهلامية,سياسة,زائف
النهضة لم تُعلن عن استقالة الغنوشي من رئاسة الحركة,سياسة,زائف
تغريدة مفبركة من حساب زائف للصحافية إفرات لاشتر حول الانتخابات العراقية,سياسة,زائف
حسين الشيخ لم يقل إنّه سيفدي إسرائيل بدمه إذا لزم الأمر,سياسة,زائف
لم تُصرح الزغلامي بأنها ستدخل في إضراب جوع إذا لم يُطلق سراح البحيري,سياسة,زائف
التغريدة مفبركة ولم تنشر وكالة الأنباء الجزائرية خبر تجسس المغرب على الجزائر,سياسة,زائف
شنقريحة لم يقل إنه لا خوف على الجزائر بعد نيلها كأس العرب,سياسة,زائف
الدبيبة لم يُصرح بأن حكومته ستستمر في عملها حتى يونيو 2022,سياسة,زائف
الأمم المتحدة والسفارة التونسية في طرابلس تنفيان خبر إخلاء مقراتهما في ليبيا,سياسة,زائف
بن مبارك لم يقل إنّ سعيّد يطلب مشاركة شعب جاهل في تقرير مصير البلاد,سياسة,زائف
المفوضية الليبية لم تعلن حتى الآن إرجاء الانتخابات بعد تأجيل الإعلان عن المرشحين,سياسة,زائف
عقيلة صالح لم ينسحب من الانتخابات الرئاسية الليبية,سياسة,زائف
عماد الدايمي ينفي إصدار بطاقة إيداع بالسجن في حقه,سياسة,زائف
تصريح زائف منسوب لرئيس المجلس الأعلى الإسلامي في العراق عن تفجير البصرة الأخير,سياسة,زائف
ذا نيويورك تايمز لم تنشر تصريحات لبايدن يمدح فيها قيس سعيّد,سياسة,زائف
بيان زائف ولم يدعُ سيف الإسلام القذافي الليبيين إلى التصويت لحفتر,سياسة,زائف
لا صحة لخبر مشاركة وزير خارجية تونس في منتدى إلى جانب وزير العدل الإسرائيلي,سياسة,زائف
لم يهدد سمير بالطيب بكشف حقيقة الاغتيالات في تونس إذا لم يُطلق سراحه,سياسة,زائف
سفيان طوبال ينفي صدور مذكرة توقيف بحقه في جرائم تخص الرهان الرياضي,سياسة,زائف
التصريح مفبرك ولم تقل ميركل إنّ النواب التونسيين يساومون سيادتهم,سياسة,زائف
تصريح مفبرك لسيف الإسلام القذافي عن وعوده في حال فوزه بالانتخابات,سياسة,زائف
الأنباء الكويتية لم تقل إنّ هناك مخططًا لتنفيذ اغتيالات سياسية في لبنان,سياسة,زائف
الصورة مفبركة وليست لمتظاهرين في المغرب يطالبون بإسقاط النظام الملكي,سياسة,زائف
الأخبار اللبنانية لم تقل إنّ الطيراوي صرّح بأنّ عباس جمّد عمل لجنة التحقيق في وفاة عرفات,سياسة,زائف
الجنائية الدولية لم تُبرئ سيف الإسلام القذافي من التهم الموجهة إليه,سياسة,زائف
تصريح مفبرك منسوب لبوتين عن بناء قاعدة لطائرات سوخوي57 في الجزائر,سياسة,زائف
ألمانيا لم تُخيّر تركيا بين الإفراج عن كافالا أو الخروج من المجلس الأوروبي,سياسة,زائف
برلسكوني لم يقل إنّ قيس سعيّد هو حنبعل قرطاج,سياسة,زائف
تغريدة زائفة ولم يُعلق قرداحي على لافتات تحمل صورته في صنعاء,سياسة,زائف
لا صحة لخبر وفاة الرئيس التركي رجب طيب أردوغان,سياسة,زائف
لم يصدر الكونغرس قرارًا بشطب حصة تونس من الموازنة المالية لسنة 2022,سياسة,زائف
التغريدة مفبركة من حساب زائف منسوب لجورج قرداحي على تويتر,سياسة,زائف
لم يُعلن جورج قرداحي تقديم استقالته حتى الآن,سياسة,زائف
يديعوت أحرونوت لم تنشر بأنّ عبّاس كان سببًا في إنجازات إسرائيل المحلية والدولية,سياسة,زائف
التغريدة مفبركة ولم ينشر السبهان صورة ساخرة عن لقاء بودن وبن سلمان,سياسة,زائف
محمد عبو لم يدعُ إلى إعادة فتح البرلمان التونسي بالقوّة,سياسة,زائف
الطبوبي لم يُصرح بأنه لم يفهم الكثير من حديث بودن لأنّه بالفرنسية,سياسة,زائف
الناطق باسم حركة حماس ينفي لمسبار تصريحات منسوبة لهنيّة وحمدان حول مدينة قُم,سياسة,زائف
النائب ناصر عبد الجواد لم يرسل إلى السنوار رسالة ينصحه فيها بلقاء الإسرائيليين,سياسة,زائف
الصورة مفبركة ولا أنباء رسمية عن زيارة زعيم كوريا الشمالية للجزائر,سياسة,زائف
البيان الختامي لمؤتمر دعم استقرار ليبيا تضمن إجراء الانتخابات في موعدها وليس العكس,سياسة,زائف
حسين الشيخ لم يصرّح بأنّ السلطة الفلسطينية رفضت حماية الأسيرين كمنجي ونفيعات,سياسة,زائف
الإنتربول ينفي لمسبار إصدار مذكرة اعتقال بحق سمير جعجع بطلب من النظام السوري,سياسة,زائف
صورة مفبركة لغلاف مجلة نيوزويك عن عودة العلاقات الدولية مع نظام الأسد,سياسة,زائف
سي إن إن لم تنشر تصريحًا لخالد مشعل عن عدم التزام إيران بتحويل 50 مليون دولار لهنية,سياسة,زائف
الفيديو ليس لمظاهرة خرجت حديثًا في مصر ضد عبد الفتاح السيسي,سياسة,زائف
"الحساب الذي نشر صورة السيسي تحت اسم ""ديفيد آرييل"" ليس حساب الموساد الرسمي",سياسة,زائف
الصورة مفبركة وليست لمتظاهرين جزائريين يطالبون بضم تلمسان إلى المغرب,سياسة,زائف
برقية مفبركة وليست لتعزية من الملك محمد السادس إلى نتنياهو في السابع من أكتوبر,سياسة,زائف
الصورة مفبركة وليست لأسامة بن لادن في اجتماع سري مع جورج بوش وقيادات أميركية,سياسة,زائف
يائير لابيد لم يطالب بالاعتراف بخسائر إسرائيل في القصف الإيراني على أربيل,سياسة,زائف
سلطنة عمان لم تعلن إغلاق المجال الجويّ أمام طائرات حربيّة متجهة إلى اليمن,سياسة,زائف
هنية لم يتوعّد بتدمير غزة في حال أُقصيت حماس من المرحلة المقبلة,سياسة,زائف
الملك سلمان لم يقل لذا نيويورك تايمز إن السيسي أعطى السعودية تيران وصنافير مقابل المساعدات,سياسة,زائف
بشار الأسد لم يتوعد بتجريد السوريين في تركيا من الجنسية إن لم يعودوا خلال 6 أشهر,سياسة,زائف
فرنسا لم تحمّل المغرب مسؤولية مقتل مواطنيها داخل المياه الإقليمية للجزائر,سياسة,زائف
التسجيل مفبرك ولم يعلن بشار الأسد تنحيه عن منصبه,سياسة,زائف
التصميم المنسوب لميدل إيست مونيتور عن تحويل سعيّد أموال مساعدات لتونس إلى حسابات بالخارج مفبرك,سياسة,زائف
الصورة مفبركة ولا تجمع أردوغان بنجلاء المنقوش,سياسة,زائف
الفيديو مفبرك وليس لاختراق أليكس جونز بث القمة العالمية للحكومات في دبي,سياسة,زائف
المنشور المنسوب لنجلاء المنقوش بأن لقاءها بكوهين كان بطلب من الدبيبة مفبرك,سياسة,زائف
الصورة مفبركة ولم يتصدر حميدتي غلاف مجلة تايم الأميركية,سياسة,زائف
ترجمة مفبركة وبوتين لم يشكر الجزائر على تعاونها في التصدي لتمرد فاغنر,سياسة,زائف
التصميم مفبرك ولم يُعلن السيسي عن صرف 3 ملايين دولار لأسر الجنود الإسرائيليين,سياسة,زائف
الفيديو ليس لهتاف جماهير الأهلي تضامنًا مع فلسطين عقب حادثة الحدود المصرية,سياسة,زائف
حزب هدى بار لم يُمنح مقعدين إضافيين في البرلمان عن طريق الخطأ,سياسة,زائف
زيلينسكي لم يتحدث عن التدخل الروسي في سوريا خلال كلمته في القمة العربية,سياسة,زائف
الصورة مفبركة وليست لاستقبال بن سلمان لبشار الأسد في مطار جدة,سياسة,زائف
الصورة مفبركة وليست لتجمع المعارضة التركية في أنقرة قبيل الانتخابات,سياسة,زائف
إيران لم تعلن قطع مساعداتها المالية عن حركتي حماس والجهاد الإسلامي,سياسة,زائف
تصريح مفبرك ولم يعلن نبيل أديب مسؤولية الدعم السريع عن فض اعتصام القيادة,سياسة,زائف
صورة مفبركة لقرار عبد الفتاح البرهان الإفراج عن عمر البشير,سياسة,زائف
الصورة مفبركة ولم يعلن نجل الغنوشي استقالة والده من مهام سياسية لأسباب صحيّة,سياسة,زائف
صورة مفبركة ولا تجمع راشد الغنوشي بنيلسون مانديلا,سياسة,زائف
تصريح مفبرك ولم يعبر الديوان المغربي عن قلقه تجاه الأحداث الإسرائيلية الأخيرة,سياسة,زائف
تصريح زائف منسوب لوزيرة الخارجية الفرنسية حول سيطرة فرنسية في الجزائر,سياسة,زائف
شبكة قدس لم تنشر خبرًا حول تحويل تبرعات جمعت لتركيا وسوريا إلى خزينة حكومة غزة,سياسة,زائف
لا صحة لخبر اعتقال صاحب شركة أنستالينغو هيثم الكحيلي بباريس في انتظار ترحيله إلى تونس,سياسة,زائف
لم ينشر الإعلام أن حماس عرضت على حكومة نتنياهو المساعدة في التصدي للمظاهرات,سياسة,زائف
تصريحات مفبركة منسوبة لبايدن عن قوة السعودية,سياسة,زائف
أردوغان لم يغرّد بأن قرار مصر بترسيم الحدود البحرية مع ليبيا انتهاك لحقوقها,سياسة,زائف
أردوغان لم يُعلن عن ترحيل أعضاء من الإخوان المسلمين إلى مصر,سياسة,زائف
ألمانيا لم تُدرج إيران في قائمة الإرهاب ولم تنسحب من المفاوضات النووية,سياسة,زائف
صورة مفبركة لحسن نصر الله وزعيم البوليساريو إبراهيم غالي,سياسة,زائف
ترامب لم يصرّح بأن محكمة بنسلفانيا العليا أقرت بأن انتخابات 2020 مزورة,سياسة,زائف
ملك بريطانيا لم يهنئ تبون بنجاح القمة العربية,سياسة,زائف
صورة مفبركة ولم تعرض قناة ZDF الألمانية خريطة محدّثة لأوكرانيا,سياسة,زائف
الصورة مفبركة وليست للإعلامي المصري حسام الغمري بعد توقيفه من السلطات التركية مؤخرًا,سياسة,زائف
السيسي لم يقل إنه سيغادر مصر إذا تظاهر الناس يوم 11 نوفمبر,سياسة,زائف
الغلاف مفبرك وفرحات عباس لم يُصرّح بأنّ فرنسا لم تستعمر الجزائر إنما أسستها,سياسة,زائف
وزير الدفاع المصري لم يصرّح بأن السودان لا يوجد فيه دولة,سياسة,زائف
الفيديو ليس لتقديم الإمارات مسودة قرار في مجلس الأمن يقضي بتقسيم اليمن,سياسة,زائف
ميدفيدف لم يُصرّح بأنّ كأس العالم لن يحصل هذا العام,سياسة,زائف
نجلاء المنقوش ليست أول سيدة تترأس اجتماع وزراء الخارجية العرب,سياسة,زائف
صورة رشاد العليمي وهو يستلم درعًا يحمل علم اليمن الجنوبي مفبركة,سياسة,زائف
"لم توقع الأمم المتحدة اعترافًا بـ""الجمهورية العربية الصحراوية""",سياسة,زائف
روسيا لم تتهم الموساد الإسرائيلي بمحاولة اغتيال ألكسندر دوغين,سياسة,زائف
بيان مفبرك منسوب لحركة فتح تثمّن فيه عودة العلاقات التركية الإسرائيلية,سياسة,زائف
الإليزيه لم يصدر بيانًا عقب خطاب محمد السادس حول ملف الصحراء,سياسة,زائف
التغريدة مفبركة ولم يقدّم عبد الحميد الدبيبة استقالته,سياسة,زائف
محمود الزهّار لم يستقل من منصبه في حركة حماس,سياسة,زائف
لم تنشر صحيفة العربي الجديد تصريحًا لحسين الشيخ يدين به الطيراوي,سياسة,زائف
الصورة مفبركة ولم يحمل فيها الرئيس الجزائري كأس نبيذ,سياسة,زائف
شبكة قدس لم تنشر بأنّ والد إبراهيم النابلسي كان ضد انخراط ابنه في المقاومة,سياسة,زائف
البطاقة مفبركة ولم يعمل الشيخ كمال الخطيب محاضرًا في جامعة تل أبيب,سياسة,زائف
تصريحات مختلقة للغنوشي عن موقف مزعوم للمثليين من الدستور الجديد,سياسة,زائف
صورة جو بايدن يجثو على ركبته أمام محمد بن سلمان مفبركة,سياسة,زائف
فبركة هتافات باسم صدام حسين على مشاهد من مظاهرات السفارة التركية في بغداد,سياسة,زائف
صورة مفبركة ولم يرتد هشام المشيشي سروالًا قصيرًا ورديًّا,سياسة,زائف
الصورة مفبركة ولم يحمل الغنوشي علم داعش إلى جانب العلم المصري,سياسة,زائف
الغنوشي لم يصرح أنّ أنس جابر انحازت لسلطة الانقلاب,سياسة,زائف
لم تعلن الجزائر عن موقف رسمي يُدين الأحداث الأخيرة في سيريلانكا,سياسة,زائف
ذا نيويورك تايمز لم تقل إنّ سقوط البرهان أصبح وشيكًا,سياسة,زائف
وليامز لم تصرح أنّ الأجسام السياسية سقطت في ليبيا ما يستلزم تدخل مجلس الأمن,سياسة,زائف
تصريحات زائفة منسوبة لماكرون عن مهاجمته أوروبا بسبب الحرب على أوكرانيا,سياسة,زائف
الصورة مفبركة وليست لبوتفليقة وهو يقبّل يد محمد السادس,سياسة,زائف
لم يصرح أردوغان بأن الموصل وصلاح الدين وكركوك جزء من تركيا,سياسة,زائف
لا صحة لخبر سحب دول عدّة سفراءها من بغداد حديثًا,سياسة,زائف
الصورة مفبركة وليست للقاء جمع الدبيبة بحفتر في الإمارات,سياسة,زائف
أردوغان لم يُصرّح بأنّ تركيا أخطأت عندما وافقت على استضافة جماعة الإخوان المسلمين,سياسة,زائف
ليست المرة الأولى التي يخسر فيها طلال أرسلان الانتخابات النيابية اللبنانية خلال 30 عامًا,سياسة,زائف
صورة مفبركة لتعيين الرئيس الفلسطيني قاضي قضاة جديد,سياسة,زائف
الجيش الإسرائيلي لم يعلن عن اعتقال فلسطيني بتهمة قتل شيرين أبو عاقلة,سياسة,زائف
أفيخاي أدرعي لم يُوجّه تحية للجنود المصريين الذين قضوا في هجوم سيناء الأخير,سياسة,زائف
صحيفة عكاظ لم تقل إنّ الجيش السعودي سيكون في الكويت لحمايتها من إيران,سياسة,زائف
تصميم مفبرك ولم يتحدث السياسي الإسباني بابلو كاسادو عن الرئيس الجزائري,سياسة,زائف
فيديو ظهور مخدرات في مكتب الرئيس الأوكراني مفبرك,سياسة,زائف
الصورة مفبركة وليست لرفع طارق صالح علم الجمهورية العربية اليمنية,سياسة,زائف
لم يقل السنوار إن رسالته لنتنياهو للحفاظ على مصالح الشعب وضمان المنحة القطرية,سياسة,زائف
دعوات مستوطنين لذبح قرابين في الأقصى ليست مزاعم كاذبة كما غرّد جندلمان,سياسة,زائف
فيديو فرحة بايدن ليس لحظة إعلان الإطاحة بعمران خان,سياسة,زائف
عمران خان لم يقل إنّه بإمكانهم الاستعانة بالجيش وإغلاق البرلمان لكنهم ليسوا انقلابيين,سياسة,زائف
بوتين لم يذكر الماسونية في أيّ من تصريحاته عقب الحرب على أوكرانيا,سياسة,زائف
لم يصدر حكم نافذ بالسجن وخطية مالية ضد نادية عكاشة,سياسة,زائف
فيديو قديم وليس للعملية التي وقعت في تل أبيب حديثًا,سياسة,زائف
تركيا تنفي تعيين سفير لها لدى مصر,سياسة,زائف
التصريح المنسوب للدالي عن نفي تأجيل قضية التآمر على أمن الدولة مفبرك,سياسة,زائف
لا صحة لخبر اعتقال راشد الغنوشي ونائبيه في البرلمان التونسي المنحل,سياسة,زائف
الحبيب بوعجيلة لم يقل إنّ الغنوشي سيتسلم منصب رئيس لتونس في 30 مارس,سياسة,زائف
الإعلام الإسرائيلي لم يذكر أنّ حماس طلبت الإفراج عن المرشح فراح,سياسة,زائف
فرنسا لم تسحب سفيرها من موسكو ردًّا على رسم ساخر من أوروبا نشرته السفارة الروسية,سياسة,زائف
السنوار لم يقل إن الشعب راضٍ عن حكومة حماس لذلك لن يكون هناك انتخابات,سياسة,زائف
سي إن إن لم تذكر أن بوتين أجل الدخول إلى كييف حتى يزود بايدن أوكرانيا بالسلاح,سياسة,زائف
سفارة بولندا في الرباط تنفي اعتزامها افتتاح قنصلية في الصحراء الغربية,سياسة,زائف
خالد مشعل لم يطالب المجتمع الدولي بالوقوف ضدَّ روسيا وردعها,سياسة,زائف
الغنوشي لم يقل إنّه يثمن نضال عبير موسي ضد قيس سعيّد,سياسة,زائف
بايدن لم يُصدر قرارًا بحظر الطيران الحربي في الأجواء السورية,سياسة,زائف
إسماعيل هنية لم يُعلّق على زيارة الرئيس الإسرائيلي إلى تركيا,سياسة,زائف
الاتحاد العالمي لعلماء المسلمين لم يرحّب بتطوير العلاقات التركية الإسرائيلية,سياسة,زائف
خالد مشعل لم يقل إنّ ما يفعله أردوغان تكتيك استراتيجي ضد دولة الاحتلال,سياسة,زائف
المتحدث باسم حماس لم يعلّق على زيارة الرئيس الإسرائيلي إلى تركيا,سياسة,زائف
بيان مفبرك ولا صحة لاستقالة الدبيبة من رئاسة حكومة الوحدة الوطنية في ليبيا,سياسة,زائف
بوتين لم يتحدث عن عدم معاقبة الفيفا لأميركا بعد غزو العراق عام 2003,سياسة,زائف
بوتين لم يقل لماكرون إنّ الدول التي تحترم المثلية ليس لها آراء تُحترم,سياسة,زائف
زيلينسكي لم يقل إنّ أوكرانيا ليست بلدًا ناميًا ومتخلفًا كسورية والعراق,سياسة,زائف
لم يقل الغنوشي إنّ كل من يشارك في الاستشارة الإلكترونية إرهابي وخائن للوطن,سياسة,زائف
لا صحة لخبر مغادرة الرئيس الأوكراني العاصمة كييف,سياسة,زائف
الصورة مفبركة وليست للقاء جمع الزبيدي وأحمد علي عبد الله صالح,سياسة,زائف
تصريح مفبرك منسوب لنائب رئيس البنك الدولي عن دور قطر في الاقتصاد التونسي,سياسة,زائف
لا صحة لخبر استقالة وزير الخارجية التونسي من منصبه,سياسة,زائف
الغنوشي لم يدعُ إلى عصيان مدني في تونس,سياسة,زائف
جميلة كسيكسي لم تُصرّح بأنّ البرلمان التونسي سينعقد في 5 فبراير لعزل الرئيس,سياسة,زائف
لا صحة لخبر وضع راشد الغنوشي تحت الإقامة الجبرية,سياسة,زائف
الدكتوراه الفخرية التي أسندتها جامعة إيطالية لقيس سعيّد لم تُسحب,سياسة,زائف
مالي لم تُصدر بيانًا يتضمّن بنودًا سياديّة ضد فرنسا,سياسة,زائف
الرئاسة التونسية لم تعلن تعيين مروى جبو خلفًا لمديرة الديوان المستقيلة,سياسة,زائف
الجهاد الإسلامي نظّمت المسيرة المؤيدة للحوثيين في غزة وليست حركة حماس,سياسة,زائف
الصورة مفبركة وليست لتكريم جون ماكين عنصرًا في تنظيم داعش,سياسة,زائف
الأمم المتحدة تنفي طرح بعثتها في السودان مبادرة من أربع نقاط,سياسة,زائف
لم يصدر سبر آراء حديث يرفض فيه 90 من التونسيين الاستشارة الإلكترونية,سياسة,زائف
لم يقل يوسف بوزاخر إنّه لن يرضخ لقيس سعيد ومراسيمه الهلامية,سياسة,زائف
النهضة لم تُعلن عن استقالة الغنوشي من رئاسة الحركة,سياسة,زائف
تغريدة مفبركة من حساب زائف للصحافية إفرات لاشتر حول الانتخابات العراقية,سياسة,زائف
حسين الشيخ لم يقل إنّه سيفدي إسرائيل بدمه إذا لزم الأمر,سياسة,زائف
لم تُصرح الزغلامي بأنها ستدخل في إضراب جوع إذا لم يُطلق سراح البحيري,سياسة,زائف
التغريدة مفبركة ولم تنشر وكالة الأنباء الجزائرية خبر تجسس المغرب على الجزائر,سياسة,زائف
شنقريحة لم يقل إنه لا خوف على الجزائر بعد نيلها كأس العرب,سياسة,زائف
الدبيبة لم يُصرح بأن حكومته ستستمر في عملها حتى يونيو 2022,سياسة,زائف
الأمم المتحدة والسفارة التونسية في طرابلس تنفيان خبر إخلاء مقراتهما في ليبيا,سياسة,زائف
بن مبارك لم يقل إنّ سعيّد يطلب مشاركة شعب جاهل في تقرير مصير البلاد,سياسة,زائف
المفوضية الليبية لم تعلن حتى الآن إرجاء الانتخابات بعد تأجيل الإعلان عن المرشحين,سياسة,زائف
عقيلة صالح لم ينسحب من الانتخابات الرئاسية الليبية,سياسة,زائف
عماد الدايمي ينفي إصدار بطاقة إيداع بالسجن في حقه,سياسة,زائف
تصريح زائف منسوب لرئيس المجلس الأعلى الإسلامي في العراق عن تفجير البصرة الأخير,سياسة,زائف
ذا نيويورك تايمز لم تنشر تصريحات لبايدن يمدح فيها قيس سعيّد,سياسة,زائف
بيان زائف ولم يدعُ سيف الإسلام القذافي الليبيين إلى التصويت لحفتر,سياسة,زائف
لا صحة لخبر مشاركة وزير خارجية تونس في منتدى إلى جانب وزير العدل الإسرائيلي,سياسة,زائف
لم يهدد سمير بالطيب بكشف حقيقة الاغتيالات في تونس إذا لم يُطلق سراحه,سياسة,زائف
سفيان طوبال ينفي صدور مذكرة توقيف بحقه في جرائم تخص الرهان الرياضي,سياسة,زائف
التصريح مفبرك ولم تقل ميركل إنّ النواب التونسيين يساومون سيادتهم,سياسة,زائف
تصريح مفبرك لسيف الإسلام القذافي عن وعوده في حال فوزه بالانتخابات,سياسة,زائف
الأنباء الكويتية لم تقل إنّ هناك مخططًا لتنفيذ اغتيالات سياسية في لبنان,سياسة,زائف
الصورة مفبركة وليست لمتظاهرين في المغرب يطالبون بإسقاط النظام الملكي,سياسة,زائف
الأخبار اللبنانية لم تقل إنّ الطيراوي صرّح بأنّ عباس جمّد عمل لجنة التحقيق في وفاة عرفات,سياسة,زائف
الجنائية الدولية لم تُبرئ سيف الإسلام القذافي من التهم الموجهة إليه,سياسة,زائف
تصريح مفبرك منسوب لبوتين عن بناء قاعدة لطائرات سوخوي57 في الجزائر,سياسة,زائف
ألمانيا لم تُخيّر تركيا بين الإفراج عن كافالا أو الخروج من المجلس الأوروبي,سياسة,زائف
برلسكوني لم يقل إنّ قيس سعيّد هو حنبعل قرطاج,سياسة,زائف
تغريدة زائفة ولم يُعلق قرداحي على لافتات تحمل صورته في صنعاء,سياسة,زائف
لا صحة لخبر وفاة الرئيس التركي رجب طيب أردوغان,سياسة,زائف
لم يصدر الكونغرس قرارًا بشطب حصة تونس من الموازنة المالية لسنة 2022,سياسة,زائف
التغريدة مفبركة من حساب زائف منسوب لجورج قرداحي على تويتر,سياسة,زائف
لم يُعلن جورج قرداحي تقديم استقالته حتى الآن,سياسة,زائف
يديعوت أحرونوت لم تنشر بأنّ عبّاس كان سببًا في إنجازات إسرائيل المحلية والدولية,سياسة,زائف
التغريدة مفبركة ولم ينشر السبهان صورة ساخرة عن لقاء بودن وبن سلمان,سياسة,زائف
محمد عبو لم يدعُ إلى إعادة فتح البرلمان التونسي بالقوّة,سياسة,زائف
الطبوبي لم يُصرح بأنه لم يفهم الكثير من حديث بودن لأنّه بالفرنسية,سياسة,زائف
الناطق باسم حركة حماس ينفي لمسبار تصريحات منسوبة لهنيّة وحمدان حول مدينة قُم,سياسة,زائف
النائب ناصر عبد الجواد لم يرسل إلى السنوار رسالة ينصحه فيها بلقاء الإسرائيليين,سياسة,زائف
الصورة مفبركة ولا أنباء رسمية عن زيارة زعيم كوريا الشمالية للجزائر,سياسة,زائف
البيان الختامي لمؤتمر دعم استقرار ليبيا تضمن إجراء الانتخابات في موعدها وليس العكس,سياسة,زائف
حسين الشيخ لم يصرّح بأنّ السلطة الفلسطينية رفضت حماية الأسيرين كمنجي ونفيعات,سياسة,زائف
الإنتربول ينفي لمسبار إصدار مذكرة اعتقال بحق سمير جعجع بطلب من النظام السوري,سياسة,زائف
صورة مفبركة لغلاف مجلة نيوزويك عن عودة العلاقات الدولية مع نظام الأسد,سياسة,زائف
سي إن إن لم تنشر تصريحًا لخالد مشعل عن عدم التزام إيران بتحويل 50 مليون دولار لهنية,سياسة,زائف
الفيديو ليس لمظاهرة خرجت حديثًا في مصر ضد عبد الفتاح السيسي,سياسة,زائف
"الحساب الذي نشر صورة السيسي تحت اسم ""ديفيد آرييل"" ليس حساب الموساد الرسمي",سياسة,زائف
الصورة مفبركة وليست لمتظاهرين جزائريين يطالبون بضم تلمسان إلى المغرب,سياسة,زائف
برقية مفبركة وليست لتعزية من الملك محمد السادس إلى نتنياهو في السابع من أكتوبر,سياسة,زائف
الصورة مفبركة وليست لأسامة بن لادن في اجتماع سري مع جورج بوش وقيادات أميركية,سياسة,زائف
يائير لابيد لم يطالب بالاعتراف بخسائر إسرائيل في القصف الإيراني على أربيل,سياسة,زائف
سلطنة عمان لم تعلن إغلاق المجال الجويّ أمام طائرات حربيّة متجهة إلى اليمن,سياسة,زائف
هنية لم يتوعّد بتدمير غزة في حال أُقصيت حماس من المرحلة المقبلة,سياسة,زائف
الملك سلمان لم يقل لذا نيويورك تايمز إن السيسي أعطى السعودية تيران وصنافير مقابل المساعدات,سياسة,زائف
بشار الأسد لم يتوعد بتجريد السوريين في تركيا من الجنسية إن لم يعودوا خلال 6 أشهر,سياسة,زائف
فرنسا لم تحمّل المغرب مسؤولية مقتل مواطنيها داخل المياه الإقليمية للجزائر,سياسة,زائف
التسجيل مفبرك ولم يعلن بشار الأسد تنحيه عن منصبه,سياسة,زائف
التصميم المنسوب لميدل إيست مونيتور عن تحويل سعيّد أموال مساعدات لتونس إلى حسابات بالخارج مفبرك,سياسة,زائف
الصورة مفبركة ولا تجمع أردوغان بنجلاء المنقوش,سياسة,زائف
الفيديو مفبرك وليس لاختراق أليكس جونز بث القمة العالمية للحكومات في دبي,سياسة,زائف
المنشور المنسوب لنجلاء المنقوش بأن لقاءها بكوهين كان بطلب من الدبيبة مفبرك,سياسة,زائف
الصورة مفبركة ولم يتصدر حميدتي غلاف مجلة تايم الأميركية,سياسة,زائف
ترجمة مفبركة وبوتين لم يشكر الجزائر على تعاونها في التصدي لتمرد فاغنر,سياسة,زائف
التصميم مفبرك ولم يُعلن السيسي عن صرف 3 ملايين دولار لأسر الجنود الإسرائيليين,سياسة,زائف
الفيديو ليس لهتاف جماهير الأهلي تضامنًا مع فلسطين عقب حادثة الحدود المصرية,سياسة,زائف
حزب هدى بار لم يُمنح مقعدين إضافيين في البرلمان عن طريق الخطأ,سياسة,زائف
زيلينسكي لم يتحدث عن التدخل الروسي في سوريا خلال كلمته في القمة العربية,سياسة,زائف
الصورة مفبركة وليست لاستقبال بن سلمان لبشار الأسد في مطار جدة,سياسة,زائف
الصورة مفبركة وليست لتجمع المعارضة التركية في أنقرة قبيل الانتخابات,سياسة,زائف
إيران لم تعلن قطع مساعداتها المالية عن حركتي حماس والجهاد الإسلامي,سياسة,زائف
تصريح مفبرك ولم يعلن نبيل أديب مسؤولية الدعم السريع عن فض اعتصام القيادة,سياسة,زائف
صورة مفبركة لقرار عبد الفتاح البرهان الإفراج عن عمر البشير,سياسة,زائف
الصورة مفبركة ولم يعلن نجل الغنوشي استقالة والده من مهام سياسية لأسباب صحيّة,سياسة,زائف
صورة مفبركة ولا تجمع راشد الغنوشي بنيلسون مانديلا,سياسة,زائف
