Article,Topic,Legitimacy
فيكتور جوميز حكم نهائي أبطال أفريقيا بين الأهلي والوداد وليس بكاري غاساما,رياضة,زائف
الصورة مفبركة وليست لانضمام أشرف بن شرقي للأهلي,رياضة,زائف
نادي الزمالك لم يشكر ليفربول لاحتفاله بالفوز بكأس الاتحاد الإنجليزي مع مؤمن زكريا,رياضة,زائف
قطر لم تطلب استضافة نهائي دوري أبطال أفريقيا,رياضة,زائف
الاتحاد المغربي ينفي إقالة خليلوزيتش من تدريب المنتخب,رياضة,زائف
لا صحة لخبر وفاة وكيل أعمال اللاعبين مينو رايولا,رياضة,زائف
مالك بيراميدز لم يُعلن عن تصفية النادي وتسريح اللاعبين,رياضة,زائف
حفيظ دراجي لم يقل إنّ أبو تريكة سيعود إلى مصر في يوليو المقبل,رياضة,زائف
أبو ريدة لم يقل إنّ احتمال إعادة مباراة الجزائر والكاميرون كبير جدًا,رياضة,زائف
دروغبا لم يُنتخب رئيسًا لاتحاد ساحل العاج لكرة القدم,رياضة,زائف
خطاب قديم ولم تطلب الكاميرون مواجهة الجزائر وديًا استعدادًا لكأس العالم,رياضة,زائف
السنغال لم تطلب مواجهة مصر وديًا استعدادًا لكأس العالم,رياضة,زائف
الصورة مُفبركة وليست من اعتقال الإنتربول للحكم بكاري غاساما,رياضة,زائف
لم يُعلن رسميًا عن إعادة مباراة مصر والسنغال في قطر,رياضة,زائف
لم يعتذر الحكم الجزائري مهدي عبيد لجماهير الرجاء بعد مباراة الأهلي,رياضة,زائف
يان فاليري لم يُصرّح لصحيفة إيكيب أنّه سعيد بدعوة منتخب تونس وتمثيله,رياضة,زائف
صحيفة AS الإسبانية لم تنشر خبرًا عن اعتناق كريستيانو الإسلام,رياضة,زائف
بكاري غاساما ليس حكم مباراة إياب الأهلي والرجاء في دوري أبطال أفريقيا,رياضة,زائف
لا صحة لخبر اعتذار إيهاب جلال عن تدريب منتخب مصر,رياضة,زائف
الصورة مفبركة وليست من تسريب لإيتو وغاساما في باريس قبل مباراة الجزائر,رياضة,زائف
مسعود أوزيل لم يعلن رسميًّا اعتزاله كرة القدم,رياضة,زائف
حارس منتخب الكاميرون لم يعترف بحدوث تلاعب في مباراة الجزائر,رياضة,زائف
الفيديو ليس من غرفة تقنية VAR خلال مباراة الجزائر والكاميرون الأخيرة,رياضة,زائف
الفيفا لم يحذف اسم المنتخب الكاميروني من الفرق المتأهلة لكأس العالم,رياضة,زائف
لا صحة لخبر وفاة المدرب البرازيلي جورفان فييرا,رياضة,زائف
رئيس الأركان الجزائري لم يقل إنّ ما فعله الحكم غاساما لن يمر دون عقاب,رياضة,زائف
بوتين لم يهاجم الفيفا بسبب عدم تأهل الجزائر وروسيا لكأس العالم,رياضة,زائف
ماني لم يقل إنّ السنغال ستمثّل الأفارقة والمسلمين في كأس العالم,رياضة,زائف
حفيظ درّاجي لم ينشر خبر اتصال الفيفا بحكام الفيديو في مباراة الجزائر والكاميرون,رياضة,زائف
بيان مفبرك منسوب للاتحاد الكاميروني لكرة القدم ردًّا على طلب الفاف إعادة المباراة,رياضة,زائف
كولينا لم يتهم غاساما بالفشل ولم يدعُ إلى إقصاء الكاميرون من المونديال,رياضة,زائف
الفيفا ينفي زيادة مدة المباراة في مونديال قطر 2022 إلى 100 دقيقة,رياضة,زائف
الفيفا لم يتهم إيتو وغاساما بالتلاعب بمباراة الجزائر والكاميرون,رياضة,زائف
منتخب إيران لم يُستبعد من مونديال قطر بسبب منع النساء من حضور المباريات,رياضة,زائف
لا صحة لخبر مقتل الحكم الغامبي بكاري غاساما في باريس,رياضة,زائف
الفيفا لم ينشر تغريدة تطالب فيها الجزائريين الاهتمامَ ببناء بلدهم,رياضة,زائف
باريس سان جيرمان لم يُعلن عن تجديد عقد مبابي حتى 2026,رياضة,زائف
الفيديو مفبرك وليس لمذيعة تبكي بعد خسارة مصر أمام السنغال,رياضة,زائف
كذبة إبريل ولم يستقل رئيس الجامعة التونسية لكرة القدم من منصبه,رياضة,زائف
أوليفر كان لم يتحدث عن مؤامرة تعرض لها المنتخب الجزائري أمام الكاميرون,رياضة,زائف
تصريح مفبرك ولم يطالب زيدان بإعادة مباراة الجزائر والكاميرون,رياضة,زائف
الفيفا لم يعلن عن إعادة مباراة الجزائر والكاميرون الأخيرة,رياضة,زائف
غاساما لم يطالب الجزائريين بمسامحته عن الأخطاء التحكيمية في مباراة الجزائر والكاميرون,رياضة,زائف
بولندا تأهلت إلى المونديال من الملحق الأوروبي بعد استبعاد روسيا من التصفيات,رياضة,زائف
دانييلي أورساتو لم يقل إنّ الجزائر خسرت من الكاميرون بسبب الأخطاء التحكيمية,رياضة,زائف
لا صحة لخبر إعادة مباراة الإياب بين مصر والسنغال,رياضة,زائف
اللوحة رُسمت بالفعل عام 2013 قبل ست سنوات من التقاط صورة ميسي وهو يجتاز خصومه,رياضة,صحيح
إسماعيل بن ناصر لن يغيب عن مباراة الإياب بين الجزائر والكاميرون,رياضة,زائف
لا صحة لخبر وفاة الحكم المصري السابق جمال الغندور,رياضة,زائف
تونس لم تُلغِ بطولة الصداقة العربية بتدخل من وزارة الداخلية,رياضة,زائف
بوتين لم يهدّد بعدم السماح بإقامة كأس العالم بسبب استبعاد روسيا منها,رياضة,زائف
لا صحة للبيان المتداول بشأن السماح بعودة الجماهير المغربية إلى الملاعب,رياضة,زائف
لا صحة للتصريح المنسوب لكونتي عن غوارديولا ومحرز بعد فوز توتنهام على السيتي,رياضة,زائف
لا صحة للتصريح المنسوب لإنفانتينو عن بطولات الأهلي ومشاكل الزمالك,رياضة,زائف
لا صحة للتصريحات المنسوبة لزيدان عن مباراة الجزائر والكاميرون الفاصلة,رياضة,زائف
تصريح مفبرك ولم يتحدث شوبير عن حلمه بمشاركة ابنه في كأس العالم,رياضة,زائف
لا صحة لخبر اختيار الحسين عموتة كأحسن مدرب عربي,رياضة,زائف
بالوتيلي لم يطالب اللاعبين الأفارقة بمغادرة أوروبا,رياضة,زائف
لا صحة للتصريح المنسوب لماني عن تشجيع البلدان العربية لمصر,رياضة,زائف
لم ينشب خلاف بين صلاح وماني خلال تدريبات ليفربول عقب نهائي أمم أفريقيا,رياضة,زائف
الصورة ليست لزوجة ماني والتصريح المنسوب له حول أمم أفريقيا زائف,رياضة,زائف
مدرب السنغال أليو سيسيه لم يُدلِ بتصريحات تُسيء إلى مصر قبل نهائي أمم أفريقيا,رياضة,زائف
حكيمي لم يتحدث عن ضغوطات تعرض لها منتخب الجزائر في أمم أفريقيا,رياضة,زائف
ساديو ماني لم يتحدث عن مؤامرات بقيادة إيتو في أمم أفريقيا,رياضة,زائف
لا صحة لخبر إصابة محمد صلاح بكورونا قبل مباراة الكاميرون,رياضة,زائف
تصريح مُختلق وكلوب لم يهاجم إيتو بسبب محمد صلاح,رياضة,زائف
لم يُدلِ صلاح بتصريح عن الرئيس السيسي لبي بي سي,رياضة,زائف
لم يُعيَّن الحكم ماريو إسكوبار لإدارة مبارة مصر والكاميرون,رياضة,زائف
تصريح مفبرك منسوب لمدرب المنتخب المغربي حول تقييم الجماهير لأدائه,رياضة,زائف
بلاغ مفبرك للرئاسة التونسيّة عن خسارة المنتخب في كأس الأمم الأفريقية,رياضة,زائف
كيروش لم يقُل إنّ مصر ستهدي الفوز للجزائر في حالة تغلّبت على المغرب,رياضة,زائف
لا صحة لخبر معاقبة الفيفا صامويل إيتو,رياضة,زائف
لم يحصل منتصر الطالبي على المركز الأول كأفضل مدافع في الكان,رياضة,زائف
حفيظ دراجي لم يُمنع من التعليق على باقي مباريات أمم أفريقيا,رياضة,زائف
أبو جبل لم يقُل إنّ منتخب مصر أخذ بثأر الجزائر من ساحل العاج,رياضة,زائف
تبون لم يقُل إنّه سيرسل قوات من الجيش للكاميرون لتأمين مباراة الجزائر الفاصلة,رياضة,زائف
لا صحة لخبر إقالة حفيظ دراجي من بي إن سبورت,رياضة,زائف
لم يقُل الهدهور لاعب جزر القمر إنّ الجزائر ستنتقم لهم من الكاميرون,رياضة,زائف
لا صحة لخبر وفاة مدرب منتخب غامبيا في الكاميرون,رياضة,زائف
صلاح لم يتحدث عن مؤامرة تعرّض لها منتخب الجزائر في أمم أفريقيا,رياضة,زائف
لا صحة لخبر إقالة بلماضي من تدريب منتخب الجزائر,رياضة,زائف
إنفانتينو لم يتحدث عن مؤامرة تعرض لها منتخب الجزائر في أمم أفريقيا,رياضة,زائف
الفيديو ليس لمذيعة فلسطينية تبكي بعد خسارة الجزائر في أمم أفريقيا,رياضة,زائف
أبو تريكة لم يقُل إنّه رأى حلمًا بوصول الجزائر لنهائي بطولة أمم أفريقيا,رياضة,زائف
ميسي لم يقُل إنّ هدف حكيمي في الغابون الأفضل في العالم,رياضة,زائف
لا صحة للتصريح المنسوب لإيتو عن ملعب جابوما والمنتخب الجزائري,رياضة,زائف
إنفانتينو لم يقل إنّه مُصمّم على رأيه بعدم جاهزية الكاميرون لتنظيم أمم أفريقيا,رياضة,زائف
الحكم الغامبي بكاري غاساما لن يدير مبارة الجزائر وكوت ديفوار المقبلة,رياضة,زائف
الصورة مفبركة وليست لبقع سوداء على قمصان لاعبي الجزائر بعد مباراة سيراليون,رياضة,زائف
صلاح لن يغادر معسكر مصر في الكاميرون لحضور حفل الفيفا,رياضة,زائف
الكاف لم يعاقب حكم مباراة تونس ومالي في كأس أمم أفريقيا,رياضة,زائف
فوزي البنزرتي لم يتحدث عن مؤامرة سيتعرّض لها منتخب الجزائر في الكاميرون,رياضة,زائف
لم يقُل كلوب إنّ صلاح سيعود لليفربول بعد ثلاث مباريات في أمم أفريقيا,رياضة,زائف
لا صحة لخبر إيقاف أمم أفريقيا في الكاميرون لأسباب أمنيّة,رياضة,زائف
الصورة مفبركة والهلال السعودي لم يُعلن تعاقده مع لويس سواريز,رياضة,زائف
بلماضي لم يقل إنّه يرشح جميع المنتخبات للفوز بكأس أفريقيا عدا السودان,رياضة,زائف
الفيديو معدل وبيلينغهام غطى الطفل بسترته وليس العكس,رياضة,زائف
اللاعب البرازيلي داني ألفيس لم ينتحر داخل سجنه في إسبانيا,رياضة,زائف
لا صحة لخبر وفاة المدرب البرازيلي جورفان فييرا,رياضة,زائف
صحيفة ماركا لم تصف فوز قطر على الأردن في نهائي كأس آسيا بالمسرحية,رياضة,زائف
الفيفا لم يعلن إقالة رئيس الاتحاد الآسيوي لكرة القدم من منصبه,رياضة,زائف
صوت الجماهير التي تهتف لرونالدو في مباراة الهلال السعودي وإنتر ميامي مركب,رياضة,زائف
الاتحاد الدولي لكرة القدم لم يقرر طرد الحكم الإيراني فغاني من المباريات الآسيوية والدولية,رياضة,زائف
المنشور زائف وليس لتعليق اللاعب العراقي أيمن حسين على طرده من مباراة الأردن,رياضة,زائف
علي معلول لم يعلن اعتزال اللعب دوليًا مع تونس بعد الخروج من أمم أفريقيا,رياضة,زائف
تعليق جمال الغندور قديم ولا علاقة له بهدف موريتانيا ضد الجزائر,رياضة,زائف
مدرب أوزبكستان لم يُصرّح بأنه يفضل مواجهة العراق في نصف نهائي كأس آسيا,رياضة,زائف
الترجمة مفبركة وليست من تسريب يُشيد فيه لاعب نادي فلومينينسي بالأهلي المصري,رياضة,زائف
فرنسا لم تصدر قرارًا بسحب الجنسية الفرنسية من كريم بنزيما,رياضة,زائف
أليو سيسيه لم يُصرّح بأن الجزائر هي الأحق بتنظيم كأس أمم أفريقيا,رياضة,زائف
الفيفا لم يعلن إيقاف اللاعب يزن العرب ثلاثة مواسم بسبب اعتدائه على الحكم في ماليزيا,رياضة,زائف
الصورة مفبركة ولم يحمل رونالدو رسمة الإمام علي خلال وجوده في إيران,رياضة,زائف
فيديو ميسي وهو يتحدث الإنجليزية بطلاقة صمم بواسطة الذكاء الاصطناعي,رياضة,زائف
الصور مولدة بالذكاء الاصطناعي وليست لقصر كريستيانو رونالدو في السعودية,رياضة,زائف
توني كروس لم يصرح بأن العرب لا يعرفون عن كرة القدم إلا اسمها,رياضة,زائف
الفيديو مفبرك وليس لمبابي وهو يتعرّض للتوبيخ من قبل معلمه عندما كان طالبًا,رياضة,زائف
الصورتان قديمتان وليستا لوصول صلاح لإجراء الفحص الطبي الخاص بالانتقال للاتحاد السعودي,رياضة,زائف
مجموعة النصر في دوري أبطال آسيا لا تضم فريق استقلال الإيراني,رياضة,زائف
الفيديو الذي يُظهر اسم مبابي في غرفة ملابس ريال مدريد تخيُّلي وليس حقيقيًّا,رياضة,زائف
إنييستا لم يصرّح بأنه فضّل نادي الإمارات على إنتر ميامي بسبب فرق المستوى,رياضة,زائف
ماني لم يُصرّح في حديث له خلال البطولة العربية أنّه لا يعرف غير الأهلي المصري,رياضة,زائف
وليد الركراكي لم يقل إن من مميزات تدريب المنتخبات الوطنية تجنّب مواجهة الأهلي المصري,رياضة,زائف
الفيديو مُركّب وليس لمبابي داخل ملعب ريال مدريد للإعلان عن انضمامه للفريق,رياضة,زائف
الصورة مفبركة وليست للقاء محمد صلاح برئيس نادي الاتحاد السعودي,رياضة,زائف
لم يصرّح تركي آل الشيخ لوسائل الإعلام عن رفضه طلبات التبرعات من إدارة الزمالك,رياضة,زائف
بيكهام لم يقل إنّ إنتر ميامي لم يُسجل أهدافًا من ركلات حرة قبل قدوم ميسي,رياضة,زائف
إنريكي لم يصرح بأن مباراة باريس والنصر كانت أمام فريق لا يستحق الاهتمام,رياضة,زائف
بيان الجامعة المغربية لكرة القدم بخصوص الاعتداء على محمد الشيبي في مباراة الأهلي وبيراميدز مفبرك,رياضة,زائف
فيديو الرجل الآلي الذي يلعب تنس طاولة معدل رقميًا وليس حقيقيًا,رياضة,زائف
توران لم يصرح بأنّ أردا غولر انتقل إلى ريال مدريد لأسباب مالية,رياضة,زائف
صور ملاعب التنس في العُلا السعودية مصممة بالذكاء الاصطناعي وليست حقيقية,رياضة,زائف
فيديو إسلام كريستيانو رونالدو ونطقه الشهادتين مفبرك,رياضة,زائف
غوارديولا لم يصرح بأن مباراة السيتي وإنتر ميلان الأصعب في تاريخه الكروي,رياضة,زائف
قصة النافذة التي لا تُفتح إلا عندما يتوّج نابولي بلقب الدوري غير حقيقية,رياضة,زائف
باريس سان جيرمان لم يطرد ليونيل ميسي من صفوفه,رياضة,زائف
بيراميدز لم يعتذر عن المشاركة أمام الأهلي في مباراة السوبر المصري,رياضة,زائف
رئيس النصر السعودي لم يقل إنه خُدع بالتعاقد مع كريستيانو رونالدو,رياضة,زائف
روبين فان بيرسي لم يعلن إسلامه حديثًا,رياضة,زائف
بنزيما ليس ثاني لاعب في تاريخ ريال مدريد يسجل هاتريك ضد برشلونة,رياضة,زائف
الصورة مفبركة وليست لنسخة من القرآن في يد رونالدو,رياضة,زائف
تصريح مفبرك منسوب لمارك كلاتنبرغ عن انحياز الاتحاد المصري لنادي الزمالك,رياضة,زائف
لا صحة للبيان المنسوب للاتحاد العربي حول عدم مشاركة الأهلي في بطولة الأندية,رياضة,زائف
الصورة مفبركة وليست لمرتضى منصور في المستشفى بعد سجنه مؤخرًا,رياضة,زائف
فينيسيوس لن يغيب عن إياب نصف نهائي كأس الملك بسبب تراكم البطاقات,رياضة,زائف
الجمهور المغربي لم يصنَّف ثاني أفضل جمهور في حفل الفيفا,رياضة,زائف
رونالدو لم يصرّح حول استحقاق فوز ميسي بجائزة أفضل لاعب في العالم,رياضة,زائف
الفرنسي باتريس كارتيرون لم يعيَّن مديرًا فنيًا جديدًا للوداد المغربي,رياضة,زائف
برشلونة لن يشارك في دوري المؤتمر بعد الخروج من الدوري الأوروبي,رياضة,زائف
رونالدو لم يُصرح بأنّ الأهلي المصري يستحق اللعب في الدوري الأوروبي,رياضة,زائف
تصميم مفبرك ولم يعتذر مرتضى منصور من الخطيب بعد الحكم ضده,رياضة,زائف
سيميوني لم يعبر في تصريحات عن استيائه من موقف الريال تجاه قضية نيغريرا وبرشلونة,رياضة,زائف
بورنو فرنانديز لم يتضامن مع مصر وتونس بدلًا من تركيا وسورية,رياضة,زائف
خبر غياب رونالدو عن الملاعب لمدة شهرين بسبب إصابته زائف,رياضة,زائف
صورة مفبركة ولم يجدد مودريتش تعاقده مع الريال حتى الآن,رياضة,زائف
لم يتعرض منتخب مدغشقر للطرد من بطولة الشان في الجزائر,رياضة,زائف
تعليق صوتي مركب وليس للحظة فوز المغرب على الجزائر في كأس العالم لكرة اليد,رياضة,زائف
الصورة مفبركة ولم تنشر الحياة الجزائرية أنّ 9 ملايين مشجع دخلوا الجزائر في الشان,رياضة,زائف
ترجمة مفبركة ولا يتحدث ميسي في الفيديو عن السعودية وفريق الهلال,رياضة,زائف
الصورة مفبركة ولا تجمع رئيس نادي النصر السعودي مع نافاس,رياضة,زائف
المنتخب الليبي لم يطلب الانسحاب من الشان واللجوء للمغرب بعد مباراته أمام الجزائر,رياضة,زائف
لجنة الفيفا لم تصرح أن ملاعب المغرب بدائية وغير صالحة لحدث عالمي,رياضة,زائف
إنفانتينو لم يصرح بأن بطولة الشان لن تكون أقوى بدون مشاركة المغرب,رياضة,زائف
الصورتان قديمتان وليستا من استعدادات الجزائر لشان 2022,رياضة,زائف
لم يعلن لوكا زيدان اختياره تمثيل منتخب الجزائر,رياضة,زائف
تغريدة مفبركة منسوبة لأبو تريكة عن أحوال مدينة الديوانية العراقية,رياضة,زائف
العنود الأسمري ليست ضمن أطقم تحكيم مباريات خليجي25,رياضة,زائف
النصر السعودي لم يُعلن تأجيل مباراة الطائي لعدم تسجيل كريستيانو رونالدو,رياضة,زائف
الصورة مفبركة وليست لجورجينا بالحجاب عند وصولها إلى ملعب النصر,رياضة,زائف
النصر السعودي لم يعلن فسخ عقد لاعبه ماشاريبوف بسبب رونالدو,رياضة,زائف
لا إعلان عن مباراة بين النصر السعودي والاتحاد السكندي في البطولة العربية,رياضة,زائف
رونالدو لم يُصرّح بأنّ الهلال من أكبر الأندية وأنه يتطلع لمواجهته,رياضة,زائف
الصورة مفبركة وليست لارتداء جورجينا قميص نادي النصر السعودي,رياضة,زائف
تصريح زائف منسوب لأرسين فينغر حول انضمام رونالدو للنصر السعودي,رياضة,زائف
رونالدو لم يصرح بأنه اختار الانضمام للنصر السعودي من أجل جمهوره العربي,رياضة,زائف
صحيفة عكاظ لم تذكر أنه تم بيع 2 مليون قطعة من قميص رونالدو مع النصر,رياضة,زائف
صورة مفبركة وليست لرفع رونالدو قميص نادي النصر السعودي,رياضة,زائف
مدرب الكاميرون لم يقل إن الجزائر مازالت تشكو رغم انتهاء المونديال,رياضة,زائف
صحيفة ماركا لم تنشر خبرًا عن انتقال ياسين بونو إلى ريال مدريد,رياضة,زائف
تصريح زائف منسوب ليورغن كلوب عن تعاقد ليفربول مع سفيان أمرابط,رياضة,زائف
لا صحة لأنباء وفاة والدة اللاعب المغربي سفيان بوفال,رياضة,زائف
الصورة مفبركة وليست للافتة رفعها رونالدو دعمًا لفلسطين,رياضة,زائف
تصريح زائف منسوب لإنفانتينو حول غياب الجزائر عن مونديال قطر,رياضة,زائف
خطاب مفبرك وليس لمطالبة نادي الزمالك بالمشاركة في كأس العالم للأندية,رياضة,زائف
كورتوا لم يتحدث عن قوة الوداد المغربي في كأس العالم للأندية,رياضة,زائف
صور قديمة وليست لوصول رونالدو إلى الرياض للانضمام إلى النصر السعودي,رياضة,زائف
تصريح زائف منسوب لبنزيما حول فوز ميسي بكأس العالم,رياضة,زائف
فيديو مفبرك ولم يتحدث مبابي فيه عن عنصرية الفرنسيين إذا خسر المنتخب,رياضة,زائف
تصريح زائف منسوب لكلوب عن استقبال الجماهير المغربية لمنتخبهم,رياضة,زائف
إنفانتينو لم يُصرّح بأنّ كأس العرب سيكون البطولة الأهم بعد كأس العالم,رياضة,زائف
قناة RMC لم تنشر تغريدة تحمّل فيها مسؤولية الخسارة للاعبين الفرنسيين ذوي الأصول الأفريقية,رياضة,زائف
الصورة مفبركة وليست لجدارية كُتب عليها الله لن يغفر لهاري كين,رياضة,زائف
الفيفا لم يعتمد تنظيم كأس العالم كل ثلاث سنوات,رياضة,زائف
تغريدة مفبركة منسوبة لنادي بايرن حول إمكانية تعاقده مع ياسين بونو,رياضة,زائف
الرجاء البيضاوي لن يشارك في بطولة كأس العالم للأندية في المغرب,رياضة,زائف
الصورة مفبركة وليست من تدرب كريستيانو رونالدو في منشآت ريال مدريد حديثًا,رياضة,زائف
صورة مفبركة وليست من تدريب كريستيانو رونالدو في منشآت ريال مدريد حديثًا,رياضة,زائف
الفيديو مفبرك وليس لمذيعة عربية تبكي على مشاهد رونالدو بعد الخسارة من المغرب,رياضة,زائف
كلوب لم يُصرّح بأنّ ليفربول لو شارك بفريقه الثاني في مونديال قطر لحقق اللقب,رياضة,زائف
تصريح مفبرك لإبراهيموفيتش حول مونديال قطر 2022,رياضة,زائف
إبراهيموفيتش لم يقل إنه يتمنى فوز المغرب بمونديال قطر 2022,رياضة,زائف
تصريحات زائفة منسوبة لزيدان بعد مباراة المغرب وإسبانيا,رياضة,زائف
صورة مفبركة منسوبة لصحيفة ذا نيويورك تايمز حول مشجعين مغاربة,رياضة,زائف
رينارد لم يُصرّح بأنّه سيعود إلى قطر لمساعدة المغرب في المباريات المتبقية,رياضة,زائف
فوت ميركاتو لم تنشر عن صفقة بين الريال وتشيلسي تشمل تبادل هازارد وزياش,رياضة,زائف
الصورة مفبركة وفرانس 24 لم تنقل عن الفيفا أنّ المشجعين الجزائريين الأسوأ في العالم,رياضة,زائف
بيلينغهام ليس أول لاعب تحت العشرين يسجل ويصنع هدفًا في كأس العالم بعد ميسي في 2006,رياضة,زائف
ميسي لم يصبح أكثر لاعب أرجنتيني يسجل في كأس العالم بعد هدفه في أستراليا,رياضة,زائف
بيليه نُقل إلى العناية المركزة ولم يعلن عن وفاته,رياضة,زائف
المنتخب القطري ليس الوحيد الذي يغادر كأس العالم دون نقاط في تاريخ البطولة,رياضة,زائف
مدرب السعودية لم يقل إنّ المكسيكيين مشهورون بإنتاج المسلسلات فقط,رياضة,زائف
فينسنت أبو بكر لاعب الكاميرون لم يتحدث في تصريحات عن شيكابالا,رياضة,زائف
اللاعب الألماني روديغر لم يقل إنه لا يتمنى مواجهة المغرب في الدور المقبل,رياضة,زائف
توماس بارتي لم يُصرّح بأنّ المنتخبات الأفريقية لا تحظى بالدعم الكافي في مونديال قطر,رياضة,زائف
التغريدة المنسوبة لماني حول تشجيع المنتخب المغربي ليست من حسابه الرسمي,رياضة,زائف
مدرب أرسنال السابق فينغر لم يقلل من مستوى لاعبي منتخب الأرجنتين,رياضة,زائف
الفيفا لم يُعلن عن اجتماع لاتخاذ قرار بإعادة مباراة السعودية وبولندا,رياضة,زائف
الصورة مفبركة وليست للعلم الصحراوي من ملاعب مونديال قطر,رياضة,زائف
الشرق القطرية لم تعلن عن تكريم محمد مونتاري لتسجيله هدفًا لقطر في المونديال,رياضة,زائف
تصريحات مزيفة منسوبة للّاعب البلجيكي دي بروين عن المنتخب المغربي,رياضة,زائف
تصريحات زائفة منسوبة لمدرب بلجيكا بعد الخسارة من المغرب,رياضة,زائف
هيرفي رينارد لم ينصح مدرب بولندا بالاهتمام بنظامه الغذائي,رياضة,زائف
فينيسيوس لم يقل إن السعودية والمغرب فقط القادران على الصمود أمام البرازيل,رياضة,زائف
التربية التونسية لم تعلق الدروس بمناسبة مباراة تونس والدنمارك,رياضة,زائف
كاكا لم يُصرّح أنّ الجزائر والمغرب هما الوحيدان القادران على مجاراة منتخبات أوروبا من العرب,رياضة,زائف
المعلق الرياضي يوسف سيف لم يعتزل عقب مباراة قطر والإكوادور,رياضة,زائف
هازارد لم يقل إن بلجيكا ستخرج من المجموعات إذا كان مستوى المغرب مثل مصر,رياضة,زائف
حساب المنتخب البلجيكي لم يعلق على هدف زياش في مرمى جورجيا,رياضة,زائف
صلاح لم يشكر جماهير الزمالك بعد التصويت له للفوز بجائزة جلوب سوكر,رياضة,زائف
وثيقة مفبركة ولم تعلن بي إن سبورت عن تأخير بث مباريات كأس العالم,رياضة,زائف
إنريكي لم يقل إن الفوز على الأردن بين جماهيره بحجم تحقيق كأس العالم,رياضة,زائف
برشلونة لا يشارك بأكبر عدد لاعبين في مونديال قطر 2022,رياضة,زائف
مانشستر سيتي ليس أكثر فريق يُشارك لاعبوه في مونديال قطر 2022,رياضة,زائف
لا صحة للتصريحات المنسوبة لمدرب مانشستر يوتايتد ردًا على حوار كريستيانو الأخير,رياضة,زائف
التصريحات المنسوبة لرونالدو عن ندمه لترك ريال مدريد خلال لقائه الأخير مفبركة,رياضة,زائف
الأهداف الستة التي سجلها الغاني جيان في المونديال تعادل عدد أهداف ميسي,رياضة,صحيح
لا صحة لخبر وفاة المشجع المغربي الظلمي في قطر,رياضة,زائف
ساديو ماني لن يغيب عن كأس العالم قطر 2022,رياضة,زائف
قائمة فرنسا المشاركة في مونديال قطر التي أعلن عنها لم تتضمن اسم ميندي,رياضة,زائف
اللاعب البرازيلي فيرمينو لم يعلن اعتزاله اللعب دوليًّا,رياضة,زائف
الإعلامي إبراهيم فايق لم ينضم إلى شبكة بي إن سبورت,رياضة,زائف
سون لن يغيب عن منتخب كوريا الجنوبية في مونديال قطر 2022,رياضة,زائف
اللاعب الإيفواري ديدييه دروغبا لم يعتنق الإسلام,رياضة,زائف
رابح ماجر لم يصرّح بأنه سيشجع المنتخب الكاميروني في مونديال قطر,رياضة,زائف
تصريح مفبرك منسوب لإبراهيموفيتش عن عدم مشاركة الجزائر في مونديال قطر 2022,رياضة,زائف
لا صحة لخبر اعتزال يوسف سيف التعليق الرياضي بعد افتتاح مونديال قطر 2022,رياضة,زائف
سفير قطر في الجزائر لم يعلن عن ملعب جزائري قطري باسم الشمل العربي,رياضة,زائف
الفيفا لم يستبعد المنتخب التونسي رسميًا من كأس العالم قطر 2022,رياضة,زائف
لا صحة لخبر استبعاد رضوان جيد من قائمة حكام مونديال قطر 2022,رياضة,زائف
ميسي لم يتحدث في لقاء مع بن عياد عن مواجهة المغرب في كأس العالم,رياضة,زائف
بكاري غاساما لم يستبعد من المشاركة في كأس العالم قطر 2022,رياضة,زائف
تشافي مرشح لجائزة أفضل مدرب من جلوب سوكر ولم يفز بها بعد,رياضة,زائف
الخطاب المنسوب للنادي الأهلي عن ملابس مباراة السوبر المصري مفبرك,رياضة,زائف
الصورة لتصميم وليست لقميص نادي غرناطة الإسباني مستوحى من الزليج التونسي,رياضة,زائف
مانشستر يونايتد لم يفسخ عقد كريستيانو رونالدو,رياضة,زائف
الفيفا لم تمنع الجماهير الجزائرية من حضور كأس العالم قطر 2022,رياضة,زائف
الصورة مفبركة وليست لرفع علم الجزائر خلال تتويج بنزيما بالكرة الذهبية,رياضة,زائف
بنزيما لم يقل إنه لا يعترف بالجزائر ويهدي الكرة الذهبية إلى فرنسا,رياضة,زائف
إنفانتينو لم يقل إن المغرب هو الوحيد القادر على استضافة كأس أفريقيا 2025,رياضة,زائف
زيدان لم يصرّح بأن المغرب لديه منتخب من الصعب مواجهته,رياضة,زائف
رونالدو لم يقل إن منتخب المغرب الأفضل في أفريقيا حاليًا,رياضة,زائف
رئيس ريال مدريد لم يصف الوداد البيضاوي بالمنافس القوي والمرعب,رياضة,زائف
ديلي ميل لم تذكر أنّ الكاميرون المنتخب الأضعف في كأس العالم 2022,رياضة,زائف
البرلمان البريطاني لن يناقش ترحيل اللاعب هالاند بعد التوقيع على عريضة ضده,رياضة,زائف
توتي لم يُدل بتصريحات عن تعرض برشلونة للظلم التحكيمي في دوري أبطال أوروبا,رياضة,زائف
غلاف مفبرك ومدرب منتخب مصر لم يُدل بتصريحات لصحيفة آس الإسبانية مؤخرًا,رياضة,زائف
الكاف لم يعلن تعاطي لاعبين من الزمالك المنشطات في مباراة إليكيت التشادي,رياضة,زائف
